client,datetime,method,request,status,size,referer,user_agent,traffic-label,ref,refers,user-agent,encoded_refers,encoded_user-agent,encoded_status,encoded_method
91.251.220.58,2019-01-22 04:18:36+03:30,GET,/,302,0,http://www.ptcnovin.com/viewads/3cz37hv2943bo974d66e3353352o55ze40bh56510167h51659bc54767355147b16d5765v7594d57563o4eeu454bb7363uc496,mozilla/5.0 (android 7.0; mobile; rv:64.0) gecko/64.0 firefox/64.0,1,www.ptcnovin.com,ptcnovin.com,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),4,3,2,0
66.249.66.194,2019-01-22 04:18:40+03:30,GET,/product/25859/53152/%D9%85%D9%84%D9%88%D8%AF%DB%8C%DA%A9%D8%A7-Suzuki-%D9%85%D8%AF%D9%84-F-32-P,404,33628,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:18:43+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
91.251.220.58,2019-01-22 04:18:49+03:30,GET,/,302,0,http://www.ptcnovin.com/viewads/46c1bu526c5ov367664d55453eb1414365b0b776u9745h5330hhe757713eve47b159335355d57z96524c93dz46557o6b3o497,mozilla/5.0 (android 7.0; mobile; rv:64.0) gecko/64.0 firefox/64.0,1,www.ptcnovin.com,ptcnovin.com,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),4,3,2,0
207.46.13.136,2019-01-22 04:18:50+03:30,GET,/product/26021,404,32459,-,mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:18:58+03:30,GET,/m/product/25854/53141/%D8%B3%D8%A7%D8%B2%D8%AF%D9%87%D9%86%DB%8C-%DA%A9%D8%B1%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-HOHNER-%D9%85%D8%AF%D9%84-Super-Chromonica,404,32536,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:19:04+03:30,GET,/m/product/25639/52821/%D8%A7%D8%AF%D9%88%D8%A7%D8%AA-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86-%DA%86%D8%A7%DB%8C%D9%85%D8%B2-Meinl-%D9%85%D8%AF%D9%84-CH66HF-Chimes-Percussion-Accessories,404,33661,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
91.251.220.58,2019-01-22 04:19:04+03:30,GET,/,302,0,http://www.ptcnovin.com/viewads/46c1bu526c5ov367664d55453eb1414365b0b776u9745h5330hhe757713eve47b159335355d57z96524c93dz46557o6b3o497,mozilla/5.0 (android 7.0; mobile; rv:64.0) gecko/64.0 firefox/64.0,1,www.ptcnovin.com,ptcnovin.com,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),4,3,2,0
66.249.66.194,2019-01-22 04:19:10+03:30,GET,/m/product/25703/52917/%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86-%DA%A9%D9%88%D8%B2%D9%87-Meinl-%D9%85%D8%AF%D9%84-ID9BK-WH,404,33627,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:19:17+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
185.144.64.124,2019-01-22 04:19:18+03:30,GET,/browse/jewelry/%D8%B2%DB%8C%D9%88%D8%B1%D8%A7%D9%84%D8%A7%D8%AA,302,0,http://www.google.com/search?hl=en&redir_esc=&source=android-launcher-search&v=141400000&qsubts=1548117431391&q=%d8%b2%db%8c%d9%88%d8%b1+%d8%a7%d9%84%d8%a7%d8%aa,"mozilla/5.0 (linux; u; android 4.0.4; en-us; gt-p3100 build/imm76d) applewebkit/534.30 (khtml, like gecko) version/4.0 safari/534.30",2,www.google.com,www.google.com,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",7,4,2,0
63.143.42.246,2019-01-22 04:19:26+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:19:26+03:30,GET,/m/product/25842/53124/%D8%B3%D8%A7%D8%B2%D8%AF%D9%87%D9%86%DB%8C-%D8%AF%DB%8C%D8%A7%D8%AA%D9%88%D9%86%DB%8C%DA%A9-HOHNER-%D9%85%D8%AF%D9%84-Marine-Band-Deluxe,404,33641,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:19:31+03:30,GET,/m/browse/circle-bed/%D8%AA%D8%AE%D8%AA-%D8%AE%D9%88%D8%A7%D8%A8-%DA%AF%D8%B1%D8%AF,404,33625,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
185.144.64.124,2019-01-22 04:19:38+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548118260000,404,0,https://www.zanbil.ir/m/browse/jewelry/%d8%b2%db%8c%d9%88%d8%b1%d8%a7%d9%84%d8%a7%d8%aa,"mozilla/5.0 (linux; u; android 4.0.4; en-us; gt-p3100 build/imm76d) applewebkit/534.30 (khtml, like gecko) version/4.0 safari/534.30",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,6,1
66.249.66.194,2019-01-22 04:19:41+03:30,GET,/product/17158?model=32973,404,32459,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:19:51+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:19:56+03:30,GET,/search/%D9%82%DB%8C%D9%85%D8%AA%20%D8%A2%D8%A8%D9%85%DB%8C%D9%88%D9%87%20%DA%AF%DB%8C%D8%B1%20%D8%A8%D9%84%D8%A7%D8%AC%DB%8C%D9%88/p0,404,33732,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:20:24+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.121.43.23,2019-01-22 04:20:29+03:30,GET,/filter/p4510%2C1700%7C25.2%20%D9%88%D9%84%D8%AA?o=1700,302,0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/cordless-vacuum/%d8%ac%d8%a7%d8%b1%d9%88-%d8%b4%d8%a7%d8%b1%da%98%db%8c?amp_js_v=0.1&usqp=mq331aqecaeoaq%3d%3d,"mozilla/5.0 (linux; android 7.0; frd-l09) applewebkit/537.36 (khtml, like gecko) chrome/70.0.3538.80 mobile safari/537.36",1,www-zanbil-ir.cdn.ampproject.org,www-zanbil-ir.cdn.ampproject.org,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),6,3,2,0
69.162.124.229,2019-01-22 04:20:34+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:20:38+03:30,GET,/product/7369,404,32365,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
63.143.42.242,2019-01-22 04:20:46+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
69.162.124.234,2019-01-22 04:20:51+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.208.27.157,2019-01-22 04:20:54+03:30,GET,/m/product/33487/%D8%AC%D8%A7%D8%B1%D9%88%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%D8%A7-%D9%BE%D8%A7%DA%A9%D8%AA-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-BOSCH-Vacuum-Cleaner-BGL8PRO5IR,499,0,https://www-zanbil-ir.cdn.ampproject.org/,"mozilla/5.0 (iphone; cpu iphone os 11_4_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/11.0 mobile/15e148 safari/604.1",1,www-zanbil-ir.cdn.ampproject.org,www-zanbil-ir.cdn.ampproject.org,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),6,3,7,0
63.143.42.246,2019-01-22 04:20:54+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:20:54+03:30,GET,/browse/brass/%D8%A8%D8%A7%D8%AF%DB%8C-%D8%A8%D8%B1%D9%86%D8%AC%DB%8C,404,33705,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:20:58+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
172.20.2.174,2019-01-22 04:21:32+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:21:40+03:30,GET,/m/browse/test-strips/%D9%86%D9%88%D8%A7%D8%B1-%D8%AA%D8%B3%D8%AA-%D9%82%D9%86%D8%AF-%D8%AE%D9%88%D9%86,404,33704,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:21:44+03:30,GET,/product/25807/53062/%D8%AA%D8%B1%D9%88%D9%85%D9%BE%D8%AA-Jupiter-%D9%85%D8%AF%D9%84-JTR-606MRL,404,32500,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:21:50+03:30,GET,/m/product/28265/57066/%D9%87%D9%88%D8%AF-%D8%B2%DB%8C%D8%B1%DA%A9%D8%A7%D8%A8%DB%8C%D9%86%D8%AA%DB%8C-%DA%A9%D9%86-%D9%85%D8%AF%D9%84-2000,404,32497,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:21:59+03:30,GET,/product/17847?model=35186,404,33635,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:22:06+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:22:18+03:30,GET,/product/25659/52851/%D8%A7%D8%AF%D9%88%D8%A7%D8%AA-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86-%DA%A9%D8%A7%D9%84%DB%8C%D9%85%D8%A8%D8%A7%D8%B3-Meinl-%D9%85%D8%AF%D9%84-WC1-L-Cajon-Castanet-Percussion-Accessories,404,32474,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:22:25+03:30,GET,/m/browse/professional-shampoos/%D8%B4%D8%A7%D9%85%D9%BE%D9%88%D9%87%D8%A7%DB%8C-%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C,404,32443,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:22:39+03:30,GET,/m/product/25623/52788/%D8%A7%D8%AF%D9%88%D8%A7%D8%AA-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86-%D8%AA%D9%85%D8%A8%D9%88%D8%B1%DB%8C%D9%86-Meinl-%D9%85%D8%AF%D9%84-TMT2R-Tambourine-Percussion-Accessories,404,32463,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:22:39+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:22:44+03:30,GET,/m/browse/ice-maker/%DB%8C%D8%AE-%D8%B3%D8%A7%D8%B2,404,33668,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
157.55.39.245,2019-01-22 04:22:54+03:30,GET,/product/30861/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%B9%D9%82%D8%B1%D8%A8%D9%87-%D8%A7%DB%8C-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-CASIO-%D9%85%D8%AF%D9%84-Casio-Watch-G-Shock-GA-400-1ADR,404,33753,-,"mozilla/5.0 (iphone; cpu iphone os 7_0 like mac os x) applewebkit/537.51.1 (khtml, like gecko) version/7.0 mobile/11a465 safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:22:59+03:30,GET,/product/17014?model=32577,404,33631,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:23:13+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:23:14+03:30,GET,/product/25732/52950/%DA%A9%DB%8C%D9%81-%D9%86%DA%AF%D9%87%D8%AF%D8%A7%D8%B1%D9%86%D8%AF%D9%87-%DA%86%D9%88%D8%A8-%D8%AF%D8%B1%D8%A7%D9%85%D8%B2-Meinl-%D9%85%D8%AF%D9%84-%DA%A9%DB%8C%D9%81-%D9%86%DA%AF%D9%87%D8%AF%D8%A7%D8%B1%D9%86%D8%AF%D9%87-%DA%86%D9%88%D8%A8-%D8%AF%D8%B1%D8%A7%D9%85-MSB-1-C1,404,33774,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:23:47+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.134.128.102,2019-01-22 04:23:51+03:30,GET,/image/33888?name=model-b2048u-1-.jpg&wh=200x200,403,134,-,torob/5 cfnetwork/976 darwin/18.2.0,0,,,torob/5 cfnetwork/976 darwin/18.2.0,0,5,5,0
66.249.66.194,2019-01-22 04:23:52+03:30,GET,/browse/kitchen-dishes,404,32469,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,32464,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon-120x120.png,404,32458,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:23:58+03:30,GET,/product/78854,404,32429,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,32464,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon-120x120.png,404,32458,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.117.150.159,2019-01-22 04:23:58+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.134.128.102,2019-01-22 04:24:03+03:30,GET,/image/33888?name=model-b2048u-1-.jpg&wh=200x200,403,134,-,torob/5 cfnetwork/976 darwin/18.2.0,0,,,torob/5 cfnetwork/976 darwin/18.2.0,0,5,5,0
66.249.66.194,2019-01-22 04:24:20+03:30,GET,/product/108418,404,33631,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:24:20+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
63.143.42.246,2019-01-22 04:24:26+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:24:51+03:30,GET,/m/productImage/12400?img=,404,32461,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:24:54+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.134.128.102,2019-01-22 04:24:55+03:30,GET,/image/27142?name=mdn76.jpg&wh=200x200,403,134,-,torob/5 cfnetwork/976 darwin/18.2.0,0,,,torob/5 cfnetwork/976 darwin/18.2.0,0,5,5,0
66.249.66.194,2019-01-22 04:25:06+03:30,GET,/product/34369/65340/117901,404,32445,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
207.241.231.165,2019-01-22 04:25:13+03:30,GET,/favicon.ico,301,178,http://znbl.ir/robots.txt,mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot),1,znbl.ir,znbl.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),9,3,1,0
91.99.72.15,2019-01-22 04:25:20+03:30,GET,/product/32904/63392/%D9%88%DB%8C%D9%84%DA%86%D8%B1-%D8%AD%D9%85%D8%A7%D9%85%DB%8C-%DA%A9%D8%A7%DB%8C%D8%A7%D9%86%DA%AF-%D9%85%D8%AF%D9%84-608,404,32508,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/535.7(khtml, like gecko) chrome/16.0.912.36 safari/535.7",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:25:28+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
69.162.124.229,2019-01-22 04:25:34+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
207.46.13.136,2019-01-22 04:25:36+03:30,GET,/product/31949/%D8%B3%DB%8C%D9%86%D9%85%D8%A7-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-OJ98,404,33700,-,mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
63.143.42.242,2019-01-22 04:25:46+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:25:46+03:30,GET,/product/76425,404,32430,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
69.162.124.234,2019-01-22 04:25:51+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
63.143.42.246,2019-01-22 04:25:54+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:25:57+03:30,GET,/product/90165,404,32430,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:26:01+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
91.99.72.15,2019-01-22 04:26:11+03:30,GET,/product/31263/61194/%D9%88%DB%8C%D9%84%DA%86%D8%B1-%D8%A7%D8%B1%D8%AA%D9%88%D9%BE%D8%AF%DB%8C-%DA%A9%D8%A7%DB%8C%D8%A7%D9%86%DA%AF-%D9%85%D8%AF%D9%84-901,404,33725,-,"mozilla/5.0 (macintosh; intel mac os x 10_7_3) applewebkit/534.55.3 (khtml, like gecko) version/5.1.3 safari/534.53.10",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:26:35+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
91.99.72.15,2019-01-22 04:26:41+03:30,GET,/product/12407/20308/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%BA%D8%B0%D8%A7-Peg-Perego-%D9%85%D8%AF%D9%84-TATAMIA,404,32366,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/535.7(khtml, like gecko) chrome/16.0.912.36 safari/535.7",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
